doi,task,taskLabel,score,rank
10.1016/j.ifacol.2021.08.094,http://h-da.de/ml-ontology/classification,classification,0.36729344725608826,3
10.1016/j.ifacol.2021.08.094,http://h-da.de/ml-ontology/time_series_classification,time series classification,0.35872891545295715,4
10.1016/j.ifacol.2021.10.069,http://h-da.de/ml-ontology/object_detection,object detection,0.3726915121078491,1
10.1016/j.ifacol.2021.12.031,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.3578525185585022,1
10.1016/j.ifacol.2022.04.193,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.3905828595161438,1
10.1016/j.ifacol.2022.07.133,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.36543744802474976,1
10.1016/j.ifacol.2022.07.174,http://h-da.de/ml-ontology/anomaly_detection,anomaly detection,0.39055147767066956,1
10.1016/j.ifacol.2022.07.174,http://h-da.de/ml-ontology/time_series_classification,time series classification,0.37565290927886963,2
10.1016/j.ifacol.2022.07.174,http://h-da.de/ml-ontology/time_series_analysis,time series analysis,0.3513445556163788,3
10.1016/j.ifacol.2022.07.628,http://h-da.de/ml-ontology/time_series_forecasting,time series forecasting,0.43154028058052063,1
10.1016/j.ifacol.2022.07.628,http://h-da.de/ml-ontology/regression,regression,0.38278576731681824,2
10.1016/j.ifacol.2022.07.628,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.36300691962242126,3
10.1016/j.ifacol.2022.09.193,http://h-da.de/ml-ontology/time_series_forecasting,time series forecasting,0.35392943024635315,1
10.1016/j.ifacol.2022.10.223,http://h-da.de/ml-ontology/regression,regression,0.3545246124267578,1
10.1016/j.ifacol.2023.01.093,http://h-da.de/ml-ontology/time_series_classification,time series classification,0.35944661498069763,1
10.1016/j.ifacol.2023.01.093,http://h-da.de/ml-ontology/anomaly_detection,anomaly detection,0.35196763277053833,2
10.1016/j.ifacol.2023.10.1198,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.40834495425224304,1
10.1016/j.ifacol.2023.10.134,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.3528779149055481,1
10.1016/j.ifacol.2023.10.503,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.3585720658302307,1
10.1016/j.ifacol.2023.10.604,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.3680797219276428,1
10.1016/j.ifacol.2023.10.606,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.41231244802474976,1
10.1016/j.ifacol.2023.10.893,http://h-da.de/ml-ontology/regression,regression,0.3898884057998657,1
10.1016/j.ifacol.2023.10.893,http://h-da.de/ml-ontology/image_regression,image regression,0.36165207624435425,2
10.1016/j.ifacol.2024.08.115,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.3659842908382416,1
10.1016/j.ifacol.2024.08.115,http://h-da.de/ml-ontology/image_classification,image classification,0.3600161373615265,2
10.1016/j.ifacol.2024.08.115,http://h-da.de/ml-ontology/classification,classification,0.3547324538230896,3
10.1016/j.ifacol.2024.08.129,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.3567245304584503,1
10.1016/j.ifacol.2024.09.092,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.380490243434906,1
10.1016/j.ifacol.2024.09.092,http://h-da.de/ml-ontology/action_recognition,action recognition,0.3591143488883972,2
10.1016/j.ifacol.2025.07.147,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.3730964958667755,1
10.1016/j.ifacol.2025.09.073,http://h-da.de/ml-ontology/action_recognition,action recognition,0.3596819043159485,1
10.1016/j.ifacol.2025.09.252,http://h-da.de/ml-ontology/anomaly_detection,anomaly detection,0.39996880292892456,1
10.1016/j.ifacol.2025.09.312,http://h-da.de/ml-ontology/time_series_classification,time series classification,0.35268935561180115,1
10.1016/j.ifacol.2025.09.385,http://h-da.de/ml-ontology/image_regression,image regression,0.3719346523284912,1
10.1016/j.ifacol.2025.09.473,http://h-da.de/ml-ontology/time_series_classification,time series classification,0.3597410321235657,1
10.1016/j.ifacol.2025.09.473,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.3531832695007324,2
10.1016/j.ifset.2022.103242,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.3907640874385834,1
10.1016/j.ifset.2022.103242,http://h-da.de/ml-ontology/regression,regression,0.3861059248447418,2
10.1016/j.ifset.2022.103242,http://h-da.de/ml-ontology/tabular_regression,tabular regression,0.3854661285877228,3
10.1016/j.ijfatigue.2025.109185,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.43314576148986816,1
10.1016/j.ijfatigue.2025.109185,http://h-da.de/ml-ontology/feature_reduction,feature reduction,0.370215505361557,2
10.1016/j.ijfatigue.2025.109185,http://h-da.de/ml-ontology/feature_selection,feature selection,0.35635486245155334,3
10.1016/j.ijforecast.2021.01.011,http://h-da.de/ml-ontology/time_series_forecasting,time series forecasting,0.3783969581127167,1
10.1016/j.ijhm.2023.103684,http://h-da.de/ml-ontology/recommendation,recommendation,0.3976856470108032,1
10.1016/j.ijhm.2023.103684,http://h-da.de/ml-ontology/association_rule_learning,association rule learning,0.3915330469608307,2
10.1016/j.ijhm.2023.103684,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.35051628947257996,3
10.1016/j.ijhydene.2023.11.137,http://h-da.de/ml-ontology/classification,classification,0.376137375831604,1
10.1016/j.ijhydene.2025.150314,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.36027246713638306,1
